Material,aa,bb,cc,SG,C11,C12,Y_2D_a,Y_2D_b,G_a,G_b,B_a,B_b,V_a,V_b
Sn-Mo-O-S,6.393000,6.393000,20.645000,1.000000,204.020000,109.970000,144.750000,144.750000,47.030000,47.030000,156.990000,156.990000,0.540000,0.540000
Sn-Mo-O-Se,6.459000,6.459000,20.225000,1.000000,236.980000,70.210000,216.180000,216.180000,83.390000,83.390000,153.590000,153.590000,0.300000,0.300000
Sn-Mo-O-Te,6.640000,6.640000,19.134000,1.000000,181.020000,69.030000,154.690000,154.690000,55.990000,55.990000,125.020000,125.020000,0.380000,0.380000
Sn-Mo-Se-O,6.925000,6.925000,17.594000,1.000000,-97.930000,-137.920000,96.330000,96.330000,20.000000,20.000000,-117.930000,-117.930000,1.410000,1.410000
Sn-Mo-Se-S,7.071000,7.071000,16.875000,1.000000,87.440000,35.710000,72.860000,72.860000,25.870000,25.870000,61.570000,61.570000,0.410000,0.410000
Sn-Mo-Se-Te,7.566000,7.566000,14.739000,1.000000,14.350000,-25.830000,-32.140000,-32.140000,20.090000,20.090000,-5.740000,-5.740000,-1.800000,-1.800000
Sn-Mo-S-O,6.782000,6.782000,18.342000,1.000000,31.330000,-27.150000,7.790000,7.790000,29.240000,29.240000,2.090000,2.090000,-0.870000,-0.870000
Sn-Mo-S-Se,7.002000,7.002000,17.205000,1.000000,124.910000,61.300000,94.830000,94.830000,31.810000,31.810000,93.110000,93.110000,0.490000,0.490000
Sn-Mo-S-Te,7.158000,7.158000,16.465000,1.000000,150.320000,48.850000,134.440000,134.440000,50.730000,50.730000,99.590000,99.590000,0.330000,0.330000
Sn-Mo-Te-O,6.204000,6.204000,21.922000,1.000000,139.790000,-0.420000,139.790000,139.790000,70.100000,70.100000,69.690000,69.690000,-0.000000,-0.000000
Sn-Mo-Te-S,6.371000,6.371000,20.783000,1.000000,168.310000,68.290000,140.610000,140.610000,50.010000,50.010000,118.300000,118.300000,0.410000,0.410000
Sn-Mo-Te-Se,6.451000,6.451000,20.273000,1.000000,219.590000,-7.930000,219.300000,219.300000,113.760000,113.760000,105.830000,105.830000,-0.040000,-0.040000
Sn-Pb-O-S,6.937000,6.937000,17.531000,1.000000,-35.580000,-63.810000,78.850000,78.850000,14.110000,14.110000,-49.690000,-49.690000,1.790000,1.790000
Sn-Pb-O-Se,6.732000,6.732000,18.617000,1.000000,71.130000,7.770000,70.280000,70.280000,31.680000,31.680000,39.450000,39.450000,0.110000,0.110000
Sn-Pb-O-Te,6.475000,6.475000,20.120000,1.000000,163.800000,53.520000,146.310000,146.310000,55.140000,55.140000,108.660000,108.660000,0.330000,0.330000
Sn-Pb-Se-O,7.174000,7.174000,16.391000,1.000000,58.600000,11.560000,56.320000,56.320000,23.520000,23.520000,35.080000,35.080000,0.200000,0.200000
Sn-Pb-Se-S,7.726000,7.726000,14.134000,1.000000,30.780000,17.960000,20.290000,20.290000,6.410000,6.410000,24.370000,24.370000,0.580000,0.580000
Sn-Pb-Se-Te,7.725000,7.725000,14.136000,1.000000,61.800000,29.450000,47.770000,47.770000,16.180000,16.180000,45.630000,45.630000,0.480000,0.480000
Sn-Pb-S-O,7.034000,7.034000,17.051000,1.000000,146.210000,51.780000,127.880000,127.880000,47.220000,47.220000,98.990000,98.990000,0.350000,0.350000
Sn-Pb-S-Se,7.610000,7.610000,14.569000,1.000000,62.250000,12.200000,59.860000,59.860000,25.030000,25.030000,37.230000,37.230000,0.200000,0.200000
Sn-Pb-S-Te,7.526000,7.526000,14.894000,1.000000,53.880000,13.170000,50.660000,50.660000,20.350000,20.350000,33.520000,33.520000,0.240000,0.240000
Sn-Pb-Te-O,7.079000,7.079000,16.836000,1.000000,-70.730000,-25.850000,-61.280000,-61.280000,-22.440000,-22.440000,-48.290000,-48.290000,0.370000,0.370000
Sn-Pb-Te-S,8.804000,8.804000,10.884000,1.000000,25.920000,13.860000,18.520000,18.520000,6.030000,6.030000,19.890000,19.890000,0.530000,0.530000
Sn-Pb-Te-Se,8.989000,8.989000,10.441000,1.000000,-5.850000,5.150000,-1.320000,-1.320000,-5.500000,-5.500000,-0.350000,-0.350000,-0.880000,-0.880000
Sn-Si-O-S,6.486000,6.486000,20.057000,1.000000,239.280000,69.950000,218.830000,218.830000,84.660000,84.660000,154.620000,154.620000,0.290000,0.290000
Sn-Si-O-Se,6.684000,6.684000,18.886000,1.000000,173.980000,87.520000,129.940000,129.940000,43.230000,43.230000,130.750000,130.750000,0.500000,0.500000
Sn-Si-O-Te,6.904000,6.904000,17.701000,1.000000,33.740000,9.590000,31.010000,31.010000,12.080000,12.080000,21.660000,21.660000,0.280000,0.280000
Sn-Si-Se-O,5.732000,5.732000,25.676000,1.000000,240.950000,80.480000,214.060000,214.060000,80.230000,80.230000,160.720000,160.720000,0.330000,0.330000
Sn-Si-Se-S,7.100000,7.100000,16.734000,1.000000,-6.110000,-0.830000,-5.990000,-5.990000,-2.640000,-2.640000,-3.470000,-3.470000,0.140000,0.140000
Sn-Si-Se-Te,7.620000,7.620000,14.529000,1.000000,27.460000,31.470000,-8.620000,-8.620000,-2.010000,-2.010000,29.460000,29.460000,1.150000,1.150000
Sn-Si-S-O,6.380000,6.380000,20.728000,1.000000,-98.960000,-34.850000,-86.690000,-86.690000,-32.060000,-32.060000,-66.910000,-66.910000,0.350000,0.350000
Sn-Si-S-Se,7.143000,7.143000,16.533000,1.000000,156.500000,58.440000,134.670000,134.670000,49.030000,49.030000,107.470000,107.470000,0.370000,0.370000
Sn-Si-S-Te,7.417000,7.417000,15.337000,1.000000,30.080000,22.030000,13.950000,13.950000,4.030000,4.030000,26.050000,26.050000,0.730000,0.730000
Sn-Si-Te-O,6.021000,6.021000,23.272000,1.000000,-333.230000,-241.190000,-158.660000,-158.660000,-46.020000,-46.020000,-287.210000,-287.210000,0.720000,0.720000
Sn-Si-Te-S,6.480000,6.480000,20.091000,1.000000,186.930000,41.400000,177.760000,177.760000,72.760000,72.760000,114.160000,114.160000,0.220000,0.220000
Sn-Si-Te-Se,7.211000,7.211000,16.223000,1.000000,69.100000,7.390000,68.310000,68.310000,30.850000,30.850000,38.250000,38.250000,0.110000,0.110000
Sn-Ti-O-S,6.539000,6.539000,19.733000,1.000000,193.430000,51.060000,179.950000,179.950000,71.180000,71.180000,122.250000,122.250000,0.260000,0.260000
Sn-Ti-O-Se,6.621000,6.621000,19.242000,1.000000,147.280000,70.190000,113.820000,113.820000,38.540000,38.540000,108.730000,108.730000,0.480000,0.480000
Sn-Ti-O-Te,6.692000,6.692000,18.836000,1.000000,96.190000,91.520000,9.110000,9.110000,2.330000,2.330000,93.850000,93.850000,0.950000,0.950000
Sn-Ti-Se-O,6.700000,6.700000,18.791000,1.000000,-298.200000,-265.840000,-61.220000,-61.220000,-16.180000,-16.180000,-282.020000,-282.020000,0.890000,0.890000
Sn-Ti-Se-S,7.243000,7.243000,16.081000,1.000000,103.760000,30.280000,94.920000,94.920000,36.740000,36.740000,67.020000,67.020000,0.290000,0.290000
Sn-Ti-Se-Te,7.599000,7.599000,14.609000,1.000000,98.520000,34.920000,86.150000,86.150000,31.800000,31.800000,66.720000,66.720000,0.350000,0.350000
Sn-Ti-S-O,6.611000,6.611000,19.304000,1.000000,124.740000,60.530000,95.370000,95.370000,32.110000,32.110000,92.640000,92.640000,0.490000,0.490000
Sn-Ti-S-Se,7.162000,7.162000,16.449000,1.000000,129.720000,28.740000,123.350000,123.350000,50.490000,50.490000,79.230000,79.230000,0.220000,0.220000
Sn-Ti-S-Te,7.360000,7.360000,15.576000,1.000000,92.380000,47.260000,68.200000,68.200000,22.560000,22.560000,69.820000,69.820000,0.510000,0.510000
Sn-Ti-Te-O,6.218000,6.218000,21.823000,1.000000,60.550000,-39.350000,34.980000,34.980000,49.950000,49.950000,10.600000,10.600000,-0.650000,-0.650000
Sn-Ti-Te-S,7.121000,7.121000,16.638000,1.000000,47.840000,-6.430000,46.980000,46.980000,27.140000,27.140000,20.710000,20.710000,-0.130000,-0.130000
Sn-Ti-Te-Se,6.638000,6.638000,19.146000,1.000000,142.200000,48.180000,125.880000,125.880000,47.010000,47.010000,95.190000,95.190000,0.340000,0.340000
Sn-W-O-S,6.394000,6.394000,20.638000,1.000000,239.860000,60.750000,224.470000,224.470000,89.560000,89.560000,150.300000,150.300000,0.250000,0.250000
Sn-W-O-Se,6.467000,6.467000,20.171000,1.000000,199.390000,88.540000,160.070000,160.070000,55.420000,55.420000,143.970000,143.970000,0.440000,0.440000
Sn-W-O-Te,6.655000,6.655000,19.050000,1.000000,218.550000,68.120000,197.320000,197.320000,75.220000,75.220000,143.340000,143.340000,0.310000,0.310000
Sn-W-Se-O,6.967000,6.967000,17.383000,1.000000,-66.190000,-172.210000,381.870000,381.870000,53.010000,53.010000,-119.200000,-119.200000,2.600000,2.600000
Sn-W-Se-S,7.062000,7.062000,16.918000,1.000000,89.430000,42.620000,69.120000,69.120000,23.400000,23.400000,66.020000,66.020000,0.480000,0.480000
Sn-W-Se-Te,7.395000,7.395000,15.428000,1.000000,137.280000,31.600000,130.000000,130.000000,52.840000,52.840000,84.440000,84.440000,0.230000,0.230000
Sn-W-S-O,6.827000,6.827000,18.101000,1.000000,118.460000,-35.030000,108.100000,108.100000,76.740000,76.740000,41.720000,41.720000,-0.300000,-0.300000
Sn-W-S-Se,7.006000,7.006000,17.190000,1.000000,136.500000,65.440000,105.140000,105.140000,35.530000,35.530000,100.970000,100.970000,0.480000,0.480000
Sn-W-S-Te,7.190000,7.190000,16.321000,1.000000,178.030000,26.830000,173.980000,173.980000,75.600000,75.600000,102.430000,102.430000,0.150000,0.150000
Sn-W-Te-O,6.165000,6.165000,22.198000,1.000000,169.160000,21.200000,166.510000,166.510000,73.980000,73.980000,95.180000,95.180000,0.130000,0.130000
Sn-W-Te-S,6.380000,6.380000,20.725000,1.000000,180.500000,97.230000,128.120000,128.120000,41.630000,41.630000,138.870000,138.870000,0.540000,0.540000
Sn-W-Te-Se,6.457000,6.457000,20.235000,1.000000,192.340000,34.960000,185.980000,185.980000,78.690000,78.690000,113.650000,113.650000,0.180000,0.180000
Ti-Cr-O-S,5.994000,5.994000,23.481000,1.000000,207.290000,88.590000,169.430000,169.430000,59.350000,59.350000,147.940000,147.940000,0.430000,0.430000
Ti-Cr-O-Se,6.106000,6.106000,22.625000,1.000000,194.110000,80.790000,160.490000,160.490000,56.660000,56.660000,137.450000,137.450000,0.420000,0.420000
Ti-Cr-O-Te,6.308000,6.308000,21.204000,1.000000,-32.900000,-115.340000,371.440000,371.440000,41.220000,41.220000,-74.120000,-74.120000,3.510000,3.510000
Ti-Cr-Se-O,6.226000,6.226000,21.764000,1.000000,-17.860000,105.180000,601.780000,601.780000,-61.520000,-61.520000,43.660000,43.660000,-5.890000,-5.890000
Ti-Cr-Se-S,6.485000,6.485000,20.058000,1.000000,45.180000,69.070000,-60.410000,-60.410000,-11.940000,-11.940000,57.120000,57.120000,1.530000,1.530000
Ti-Cr-Se-Te,6.977000,6.977000,17.332000,1.000000,86.880000,-7.750000,86.190000,86.190000,47.320000,47.320000,39.570000,39.570000,-0.090000,-0.090000
Ti-Cr-S-O,6.187000,6.187000,22.042000,1.000000,-88.380000,-38.500000,-71.610000,-71.610000,-24.940000,-24.940000,-63.440000,-63.440000,0.440000,0.440000
Ti-Cr-S-Se,6.536000,6.536000,19.749000,1.000000,148.020000,25.780000,143.530000,143.530000,61.120000,61.120000,86.900000,86.900000,0.170000,0.170000
Ti-Cr-S-Te,6.786000,6.786000,18.321000,1.000000,92.760000,58.760000,55.540000,55.540000,17.000000,17.000000,75.760000,75.760000,0.630000,0.630000
Ti-Cr-Te-O,6.377000,6.377000,20.748000,1.000000,62.920000,223.230000,-729.100000,-729.100000,-80.160000,-80.160000,143.070000,143.070000,3.550000,3.550000
Ti-Cr-Te-S,6.693000,6.693000,18.834000,1.000000,24.420000,53.720000,-93.720000,-93.720000,-14.650000,-14.650000,39.070000,39.070000,2.200000,2.200000
Ti-Cr-Te-Se,6.961000,6.961000,17.412000,1.000000,1.000000,24.160000,-584.440000,-584.440000,-11.580000,-11.580000,12.580000,12.580000,24.230000,24.230000
Ti-Ge-O-S,6.386000,6.386000,20.688000,1.000000,-108.700000,-156.910000,117.790000,117.790000,24.100000,24.100000,-132.810000,-132.810000,1.440000,1.440000
Ti-Ge-O-Se,6.450000,6.450000,20.276000,1.000000,-116.660000,-83.070000,-57.510000,-57.510000,-16.800000,-16.800000,-99.860000,-99.860000,0.710000,0.710000
Ti-Ge-O-Te,6.130000,6.130000,22.453000,1.000000,54.460000,-75.940000,-51.440000,-51.440000,65.200000,65.200000,-10.740000,-10.740000,-1.390000,-1.390000
Ti-Ge-Se-O,6.256000,6.256000,21.559000,1.000000,58.040000,96.440000,-102.180000,-102.180000,-19.200000,-19.200000,77.240000,77.240000,1.660000,1.660000
Ti-Ge-Se-S,6.906000,6.906000,17.692000,1.000000,139.860000,46.210000,124.590000,124.590000,46.820000,46.820000,93.030000,93.030000,0.330000,0.330000
Ti-Ge-Se-Te,7.228000,7.228000,16.147000,1.000000,24.150000,12.940000,17.210000,17.210000,5.600000,5.600000,18.550000,18.550000,0.540000,0.540000
Ti-Ge-S-O,6.201000,6.201000,21.937000,1.000000,139.240000,59.720000,113.630000,113.630000,39.760000,39.760000,99.480000,99.480000,0.430000,0.430000
Ti-Ge-S-Se,6.978000,6.978000,17.328000,1.000000,91.800000,23.370000,85.850000,85.850000,34.220000,34.220000,57.590000,57.590000,0.250000,0.250000
Ti-Ge-S-Te,6.973000,6.973000,17.353000,1.000000,53.420000,49.470000,7.610000,7.610000,1.980000,1.980000,51.440000,51.440000,0.930000,0.930000
Ti-Ge-Te-O,6.410000,6.410000,20.530000,1.000000,-0.200000,36.690000,6701.170000,6701.170000,-18.440000,-18.440000,18.240000,18.240000,-182.660000,-182.660000
Ti-Ge-Te-S,7.043000,7.043000,17.007000,1.000000,43.640000,64.390000,-51.380000,-51.380000,-10.380000,-10.380000,54.020000,54.020000,1.480000,1.480000
Ti-Ge-Te-Se,7.295000,7.295000,15.852000,1.000000,57.580000,60.500000,-5.970000,-5.970000,-1.460000,-1.460000,59.040000,59.040000,1.050000,1.050000
Ti-Hf-O-S,6.527000,6.527000,19.803000,1.000000,114.480000,27.370000,107.940000,107.940000,43.560000,43.560000,70.920000,70.920000,0.240000,0.240000
Ti-Hf-O-Se,6.522000,6.522000,19.834000,1.000000,-9.900000,57.770000,327.090000,327.090000,-33.840000,-33.840000,23.930000,23.930000,-5.830000,-5.830000
Ti-Hf-O-Te,6.349000,6.349000,20.931000,1.000000,-25.720000,3.660000,-25.200000,-25.200000,-14.690000,-14.690000,-11.030000,-11.030000,-0.140000,-0.140000
Ti-Hf-Se-O,6.605000,6.605000,19.337000,1.000000,189.210000,81.440000,154.160000,154.160000,53.880000,53.880000,135.320000,135.320000,0.430000,0.430000
Ti-Hf-Se-S,7.089000,7.089000,16.787000,1.000000,146.490000,25.990000,141.880000,141.880000,60.250000,60.250000,86.240000,86.240000,0.180000,0.180000
Ti-Hf-Se-Te,7.302000,7.302000,15.822000,1.000000,49.700000,45.350000,8.320000,8.320000,2.180000,2.180000,47.520000,47.520000,0.910000,0.910000
Ti-Hf-S-O,6.539000,6.539000,19.733000,1.000000,216.450000,40.190000,208.990000,208.990000,88.130000,88.130000,128.320000,128.320000,0.190000,0.190000
Ti-Hf-S-Se,7.082000,7.082000,16.819000,1.000000,116.320000,21.090000,112.500000,112.500000,47.620000,47.620000,68.700000,68.700000,0.180000,0.180000
Ti-Hf-S-Te,7.177000,7.177000,16.380000,1.000000,37.420000,42.880000,-11.710000,-11.710000,-2.730000,-2.730000,40.150000,40.150000,1.150000,1.150000
Ti-Hf-Te-O,6.657000,6.657000,19.040000,1.000000,158.470000,107.260000,85.880000,85.880000,25.610000,25.610000,132.860000,132.860000,0.680000,0.680000
Ti-Hf-Te-S,7.241000,7.241000,16.091000,1.000000,92.120000,52.400000,62.310000,62.310000,19.860000,19.860000,72.260000,72.260000,0.570000,0.570000
Ti-Hf-Te-Se,7.437000,7.437000,15.251000,1.000000,96.480000,36.970000,82.310000,82.310000,29.750000,29.750000,66.720000,66.720000,0.380000,0.380000
Ti-Mn-O-S,6.011000,6.011000,23.350000,1.000000,224.260000,98.740000,180.780000,180.780000,62.760000,62.760000,161.500000,161.500000,0.440000,0.440000
Ti-Mn-O-Se,6.088000,6.088000,22.764000,1.000000,210.750000,63.230000,191.780000,191.780000,73.760000,73.760000,136.990000,136.990000,0.300000,0.300000
Ti-Mn-O-Te,6.259000,6.259000,21.534000,1.000000,182.620000,15.880000,181.240000,181.240000,83.370000,83.370000,99.250000,99.250000,0.090000,0.090000
Ti-Mn-Se-O,6.195000,6.195000,21.983000,1.000000,,,,,,,,,,
Ti-Mn-Se-S,6.627000,6.627000,19.208000,1.000000,90.910000,32.230000,79.480000,79.480000,29.340000,29.340000,61.570000,61.570000,0.350000,0.350000
Ti-Mn-Se-Te,6.996000,6.996000,17.237000,1.000000,115.450000,20.480000,111.820000,111.820000,47.480000,47.480000,67.970000,67.970000,0.180000,0.180000
Ti-Mn-S-O,6.143000,6.143000,22.358000,1.000000,-134.410000,-72.970000,-94.790000,-94.790000,-30.720000,-30.720000,-103.690000,-103.690000,0.540000,0.540000
Ti-Mn-S-Se,6.607000,6.607000,19.329000,1.000000,116.540000,38.740000,103.660000,103.660000,38.900000,38.900000,77.640000,77.640000,0.330000,0.330000
Ti-Mn-S-Te,6.858000,6.858000,17.940000,1.000000,127.020000,48.000000,108.880000,108.880000,39.510000,39.510000,87.510000,87.510000,0.380000,0.380000
Ti-Mn-Te-O,6.535000,6.535000,19.757000,1.000000,84.840000,42.330000,63.730000,63.730000,21.260000,21.260000,63.590000,63.590000,0.500000,0.500000
Ti-Mn-Te-S,6.798000,6.798000,18.256000,1.000000,9.670000,45.160000,-201.190000,-201.190000,-17.750000,-17.750000,27.420000,27.420000,4.670000,4.670000
Ti-Mn-Te-Se,6.934000,6.934000,17.548000,1.000000,5.800000,46.040000,-359.720000,-359.720000,-20.120000,-20.120000,25.920000,25.920000,7.940000,7.940000
Ti-Mo-O-S,6.090000,6.090000,22.746000,1.000000,222.210000,56.940000,207.620000,207.620000,82.630000,82.630000,139.570000,139.570000,0.260000,0.260000
Ti-Mo-O-Se,6.194000,6.194000,21.989000,1.000000,198.170000,54.870000,182.980000,182.980000,71.650000,71.650000,126.520000,126.520000,0.280000,0.280000
Ti-Mo-O-Te,6.360000,6.360000,20.860000,1.000000,90.120000,28.350000,81.210000,81.210000,30.890000,30.890000,59.230000,59.230000,0.310000,0.310000
Ti-Mo-Se-O,6.537000,6.537000,19.745000,1.000000,-70.380000,-54.620000,-27.990000,-27.990000,-7.880000,-7.880000,-62.500000,-62.500000,0.780000,0.780000
Ti-Mo-Se-S,6.619000,6.619000,19.257000,1.000000,123.410000,39.700000,110.630000,110.630000,41.850000,41.850000,81.550000,81.550000,0.320000,0.320000
Ti-Mo-Se-Te,6.941000,6.941000,17.513000,1.000000,133.240000,42.380000,119.760000,119.760000,45.430000,45.430000,87.810000,87.810000,0.320000,0.320000
Ti-Mo-S-O,6.485000,6.485000,20.063000,1.000000,19.290000,-117.920000,-701.600000,-701.600000,68.600000,68.600000,-49.320000,-49.320000,-6.110000,-6.110000
Ti-Mo-S-Se,6.586000,6.586000,19.448000,1.000000,137.350000,69.020000,102.660000,102.660000,34.160000,34.160000,103.190000,103.190000,0.500000,0.500000
Ti-Mo-S-Te,6.833000,6.833000,18.068000,1.000000,138.940000,24.660000,134.570000,134.570000,57.140000,57.140000,81.800000,81.800000,0.180000,0.180000
Ti-Mo-Te-O,6.612000,6.612000,19.294000,1.000000,-59.480000,39.010000,-33.890000,-33.890000,-49.250000,-49.250000,-10.230000,-10.230000,-0.660000,-0.660000
Ti-Mo-Te-S,6.741000,6.741000,18.567000,1.000000,41.100000,79.440000,-112.420000,-112.420000,-19.170000,-19.170000,60.270000,60.270000,1.930000,1.930000
Ti-Mo-Te-Se,6.924000,6.924000,17.596000,1.000000,16.950000,108.630000,-679.260000,-679.260000,-45.840000,-45.840000,62.790000,62.790000,6.410000,6.410000
Ti-Pb-O-S,6.657000,6.657000,19.035000,1.000000,-133.150000,-69.570000,-96.790000,-96.790000,-31.790000,-31.790000,-101.360000,-101.360000,0.520000,0.520000
Ti-Pb-O-Se,6.061000,6.061000,22.967000,1.000000,172.610000,-59.670000,151.980000,151.980000,116.140000,116.140000,56.470000,56.470000,-0.350000,-0.350000
Ti-Pb-O-Te,6.271000,6.271000,21.453000,1.000000,58.980000,-42.850000,27.840000,27.840000,50.920000,50.920000,8.060000,8.060000,-0.730000,-0.730000
Ti-Pb-Se-O,6.867000,6.867000,17.892000,1.000000,132.350000,43.680000,117.940000,117.940000,44.340000,44.340000,88.020000,88.020000,0.330000,0.330000
Ti-Pb-Se-S,7.312000,7.312000,15.778000,1.000000,101.020000,31.350000,91.290000,91.290000,34.830000,34.830000,66.190000,66.190000,0.310000,0.310000
Ti-Pb-Se-Te,6.715000,6.715000,18.709000,1.000000,129.420000,40.660000,116.640000,116.640000,44.380000,44.380000,85.040000,85.040000,0.310000,0.310000
Ti-Pb-S-O,6.746000,6.746000,18.537000,1.000000,159.100000,46.070000,145.760000,145.760000,56.520000,56.520000,102.580000,102.580000,0.290000,0.290000
Ti-Pb-S-Se,6.973000,6.973000,17.351000,1.000000,48.360000,9.600000,46.450000,46.450000,19.380000,19.380000,28.980000,28.980000,0.200000,0.200000
Ti-Pb-S-Te,6.580000,6.580000,19.485000,1.000000,128.040000,38.170000,116.660000,116.660000,44.940000,44.940000,83.100000,83.100000,0.300000,0.300000
Ti-Pb-Te-O,6.946000,6.946000,17.487000,1.000000,55.370000,59.230000,-7.990000,-7.990000,-1.930000,-1.930000,57.300000,57.300000,1.070000,1.070000
Ti-Pb-Te-S,7.563000,7.563000,14.750000,1.000000,79.190000,38.250000,60.720000,60.720000,20.470000,20.470000,58.720000,58.720000,0.480000,0.480000
Ti-Pb-Te-Se,7.825000,7.825000,13.780000,1.000000,57.500000,37.760000,32.700000,32.700000,9.870000,9.870000,47.630000,47.630000,0.660000,0.660000
Ti-Si-O-S,6.251000,6.251000,21.592000,1.000000,220.170000,51.080000,208.320000,208.320000,84.550000,84.550000,135.620000,135.620000,0.230000,0.230000
Ti-Si-O-Se,6.452000,6.452000,20.268000,1.000000,106.530000,93.280000,24.860000,24.860000,6.630000,6.630000,99.900000,99.900000,0.880000,0.880000
Ti-Si-O-Te,6.496000,6.496000,19.992000,1.000000,21.240000,38.610000,-48.930000,-48.930000,-8.680000,-8.680000,29.930000,29.930000,1.820000,1.820000
Ti-Si-Se-O,5.924000,5.924000,24.036000,1.000000,-210.080000,-111.750000,-150.640000,-150.640000,-49.170000,-49.170000,-160.910000,-160.910000,0.530000,0.530000
Ti-Si-Se-S,6.721000,6.721000,18.676000,1.000000,144.450000,55.950000,122.780000,122.780000,44.250000,44.250000,100.200000,100.200000,0.390000,0.390000
Ti-Si-Se-Te,7.236000,7.236000,16.114000,1.000000,-3.060000,-37.250000,450.850000,450.850000,17.100000,17.100000,-20.150000,-20.150000,12.180000,12.180000
Ti-Si-S-O,5.891000,5.891000,24.306000,1.000000,-1.260000,73.110000,4249.610000,4249.610000,-37.190000,-37.190000,35.930000,35.930000,-58.140000,-58.140000
Ti-Si-S-Se,6.849000,6.849000,17.986000,1.000000,145.140000,50.590000,127.510000,127.510000,47.280000,47.280000,97.860000,97.860000,0.350000,0.350000
Ti-Si-S-Te,7.136000,7.136000,16.566000,1.000000,5.020000,-28.350000,-155.080000,-155.080000,16.690000,16.690000,-11.670000,-11.670000,-5.650000,-5.650000
Ti-Si-Te-O,6.060000,6.060000,22.972000,1.000000,-162.640000,-73.080000,-129.800000,-129.800000,-44.780000,-44.780000,-117.860000,-117.860000,0.450000,0.450000
Ti-Si-Te-S,6.848000,6.848000,17.992000,1.000000,59.720000,64.430000,-9.800000,-9.800000,-2.360000,-2.360000,62.070000,62.070000,1.080000,1.080000
Ti-Si-Te-Se,7.113000,7.113000,16.673000,1.000000,67.280000,61.710000,10.680000,10.680000,2.780000,2.780000,64.500000,64.500000,0.920000,0.920000
Ti-Sn-O-S,6.610000,6.610000,19.311000,1.000000,100.200000,70.830000,50.130000,50.130000,14.690000,14.690000,85.510000,85.510000,0.710000,0.710000
Ti-Sn-O-Se,6.700000,6.700000,18.792000,1.000000,-312.260000,-239.520000,-128.550000,-128.550000,-36.370000,-36.370000,-275.890000,-275.890000,0.770000,0.770000
Ti-Sn-O-Te,6.218000,6.218000,21.821000,1.000000,99.500000,-29.100000,90.990000,90.990000,64.300000,64.300000,35.200000,35.200000,-0.290000,-0.290000
Ti-Sn-Se-O,6.622000,6.622000,19.239000,1.000000,136.920000,66.020000,105.080000,105.080000,35.450000,35.450000,101.470000,101.470000,0.480000,0.480000
Ti-Sn-Se-S,7.162000,7.162000,16.449000,1.000000,126.600000,28.060000,120.380000,120.380000,49.270000,49.270000,77.330000,77.330000,0.220000,0.220000
Ti-Sn-Se-Te,6.638000,6.638000,19.147000,1.000000,95.160000,92.640000,4.980000,4.980000,1.260000,1.260000,93.900000,93.900000,0.970000,0.970000
Ti-Sn-S-O,6.539000,6.539000,19.733000,1.000000,185.020000,46.610000,173.270000,173.270000,69.200000,69.200000,115.810000,115.810000,0.250000,0.250000
Ti-Sn-S-Se,7.242000,7.242000,16.084000,1.000000,106.620000,36.710000,93.980000,93.980000,34.960000,34.960000,71.670000,71.670000,0.340000,0.340000
Ti-Sn-S-Te,7.120000,7.120000,16.641000,1.000000,23.840000,-9.020000,20.430000,20.430000,16.430000,16.430000,7.410000,7.410000,-0.380000,-0.380000
Ti-Sn-Te-O,6.692000,6.692000,18.837000,1.000000,104.820000,89.950000,27.620000,27.620000,7.430000,7.430000,97.390000,97.390000,0.860000,0.860000
Ti-Sn-Te-S,7.360000,7.360000,15.575000,1.000000,98.510000,38.540000,83.440000,83.440000,29.990000,29.990000,68.530000,68.530000,0.390000,0.390000
Ti-Sn-Te-Se,7.599000,7.599000,14.609000,1.000000,97.080000,42.870000,78.140000,78.140000,27.100000,27.100000,69.970000,69.970000,0.440000,0.440000
Ti-W-O-S,6.104000,6.104000,22.639000,1.000000,251.220000,39.910000,244.880000,244.880000,105.650000,105.650000,145.570000,145.570000,0.160000,0.160000
Ti-W-O-Se,6.211000,6.211000,21.867000,1.000000,228.060000,47.530000,218.160000,218.160000,90.270000,90.270000,137.800000,137.800000,0.210000,0.210000
Ti-W-O-Te,6.369000,6.369000,20.799000,1.000000,-32.300000,-134.040000,523.940000,523.940000,50.870000,50.870000,-83.170000,-83.170000,4.150000,4.150000
Ti-W-Se-O,6.264000,6.264000,21.498000,1.000000,24.120000,102.810000,-414.130000,-414.130000,-39.350000,-39.350000,63.460000,63.460000,4.260000,4.260000
Ti-W-Se-S,6.624000,6.624000,19.228000,1.000000,100.420000,69.640000,52.130000,52.130000,15.390000,15.390000,85.030000,85.030000,0.690000,0.690000
Ti-W-Se-Te,6.950000,6.950000,17.465000,1.000000,193.650000,7.290000,193.380000,193.380000,93.180000,93.180000,100.470000,100.470000,0.040000,0.040000
Ti-W-S-O,6.224000,6.224000,21.782000,1.000000,141.510000,63.110000,113.360000,113.360000,39.200000,39.200000,102.310000,102.310000,0.450000,0.450000
Ti-W-S-Se,6.597000,6.597000,19.387000,1.000000,134.260000,81.890000,84.310000,84.310000,26.180000,26.180000,108.080000,108.080000,0.610000,0.610000
Ti-W-S-Te,6.848000,6.848000,17.991000,1.000000,127.930000,90.570000,63.820000,63.820000,18.680000,18.680000,109.250000,109.250000,0.710000,0.710000
